"movieid"	"tconst"	"title"	"MPAA"	"genre"	"poster_url"	"description"	"reviewBody"	"keywords"	"imdb_rating"	"num_imdb_votes"
"57"	"tt0113321"	"Home for the Holidays"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjVlYTQ4NjgtZWQxMS00ZmQ0LTg4M2QtOGE0ZmJiNDhkMzI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg"	"After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family."	""	"thanksgiving,gay sibling,female protagonist,dysfunctional family,gay interest"	"6.6"	"13160"
"58"	"tt0110877"	"Il postino"	"PG"	"['Biography', 'Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BZmVhNWIzOTMtYmVlZC00ZDVmLWIyODEtODEzOTAxYjAwMzVlXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_.jpg"	"A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice."	""	"poetry,island,love,postman,poet"	"7.8"	"35984"
"60"	"tt0113419"	"The Indian in the Cupboard"	"G"	"['Drama', 'Family', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BZWZlYmZiZGMtN2YyZC00MTdjLTllNjUtYWNhZDMwNDhhOTM1XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg"	"Omri, a young boy growing up in Brooklyn, receives an odd variety of presents for his birthday: a wooden cabinet from his older brother, a set of antique keys from his mother and a tiny plastic model of an Indian from his best friend"	""	"miniature person,action figure,native american,cowboy,child protagonist"	"6.0"	"28554"
"61"	"tt0116260"	"Eye for an Eye"	"R"	"['Crime', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMDM4Mzc5ZjAtM2JjMi00NzU1LWEzM2MtNDQzNWI5MmRkM2I1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"When the courts fail to keep behind bars the man who raped and murdered her daughter, a woman seeks her own form of justice."	""	"rape,vigilante,rape and murder,pantyhosed leg,murder"	"6.1"	"16207"
"62"	"tt0113862"	"Mr. Holland&apos;s Opus"	"PG"	"['Drama', 'Music']"	"https://m.media-amazon.com/images/M/MV5BZDZhNDRlZjAtYzdhNy00ZjU1LWFlMDYtNjA5NjliM2Y5ZmVjL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg"	"A frustrated composer finds fulfillment as a high school music teacher."	""	"teaching,high school,1990s,deafness,high school teacher"	"7.3"	"38608"
"63"	"tt0116126"	"Don&apos;t Be a Menace to South Central While Drinking Your Juice in the Hood"	"R"	"['Comedy', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A parody of several U.S. films about being in the &apos;Hood&apos;, for instance Boyz n the Hood (1991), South Central (1992), Menace II Society (1993), Higher Learning (1995) and Juice (1992)."	""	"hood,parody,cult film,killed on birthday,breaking the fourth wall"	"6.6"	"54415"
"64"	"tt0118002"	"Two If by Sea"	"R"	"['Comedy', 'Crime', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BY2YwZjVkMjItYjY4Yy00M2QyLTg0Y2MtYmFiNTgzMjNmMmQzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg"	"A couple steals a Matisse painting on contract. They manage to escape the police. The sale takes place 4 days later on an island. Things don&apos;t go as planned."	""	"painting,island,thief,voyeur,vomiting"	"5.2"	"5835"
"65"	"tt0115683"	"Bio-Dome"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year."	""	"stupidity,bio dome,experiment,biosphere,slapstick comedy"	"4.3"	"27481"
"66"	"tt0116839"	"Lawnmower Man 2: Beyond Cyberspace"	"PG-13"	"['Action', 'Sci-Fi', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZGI0ZDZhOGUtZDZiOS00NWE2LThjNzQtYzI3ZGFjODUwZjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"After the destruction of Virtual Space Industries at the end of the first film, Jobe is discovered in the rubble and is brought to the facilities of Jonathan Walker (Kevin Conway), a powerful corporate tycoon, where his face is recon"	""	"psychotronic film,gender in title,numbered sequel,low budget sci fi movie,timeframe 2040s"	"2.5"	"9566"
"44"	"tt0113855"	"Mortal Kombat"	"PG-13"	"['Action', 'Adventure', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BNjY5NTEzZGItMGY3My00NzE4LThkYTUtYjJkNzk3MDBiMWE3XkEyXkFqcGdeQXVyNzg5MDE1MDk@._V1_.jpg"	"Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world."	""	"based on video game,campy,evil man,villain,woman breaks a man&apos;s neck"	"5.8"	"116685"
"45"	"tt0114681"	"To Die For"	"R"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNGZhYzgwNzItNDljNC00MDM4LThiYjEtNDRhNmE5NDk2MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive."	""	"female protagonist,journalism,new hampshire,television,murder"	"6.8"	"47472"
"46"	"tt0113347"	"How to Make an American Quilt"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNGYwZmZkYWItNjdmMi00MjI2LThmOGYtMmI1NTQ0OWQ1YWIxXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_.jpg"	"Bride-to-be Finn Dodd hears tales of romance and sorrow from her elders as they construct a quilt."	""	"younger version of character,triple f rated,title directed by female,classical music,wedding music"	"6.3"	"11588"
"47"	"tt0114369"	"Se7en"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg"	"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives."	""	"serial killer,detective,serial murder,seven deadly sins,murder"	"8.6"	"1575508"
"48"	"tt0114148"	"Pocahontas"	"G"	"['Animation', 'Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMzc4YzhiN2ItY2Y4NC00YTA0LWEyMjEtNzllNTcxZDdjODhiXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg"	"An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia."	""	"historically inaccurate,native american protagonist,female protagonist,disobedience,noble savage"	"6.7"	"182380"
"49"	"tt0114916"	"When Night Is Falling"	"Unrated"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNGUxMDM1ODEtZjhjZi00NjVjLWEwNmUtNmZmOTQ1MzQxNmQ3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg"	"An uptight and conservative woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman who works at a local carnival that comes to town."	""	"christian,teacher,interracial lesbians,red pubic hair,bisexual"	"6.6"	"7020"
"50"	"tt0114814"	"The Usual Suspects"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg"	"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup."	""	"surprise ending,criminal mastermind,criminal,suspect,unreliable narrator"	"8.5"	"1056159"
"52"	"tt0113819"	"Mighty Aphrodite"	"R"	"['Comedy', 'Drama', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BMTZmNjJmODktMTI1Ni00OWU5LWI0YTctNjc0MzVkNDE3M2Y0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"When he discovers his adopted son is a genius, a New York sportswriter seeks out the boy&apos;s birth mother: a ditzy porn star and prostitute."	""	"adopted son,new york city,talking about sex,husband wife relationship,hot"	"7.0"	"40060"
"53"	"tt0110299"	"Lamerica"	""	"['Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNjlmZmQ0ZGUtNTBjYy00ZTg3LWE1NmMtNDAyNDI2Zjc4ZDViXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_.jpg"	"Immediately after the fall of communism in Albania, two Italians go there to embezzle investment money by creating a fake company. As the chairman/fall guy, they pick a former political prisoner who turns out to be more than meets th"	""	"albania,one word title,poverty,fraud,post cold war"	"7.5"	"2235"
"54"	"tt0112499"	"The Big Green"	"PG"	"['Comedy', 'Family', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BNmY4NWVkM2UtY2FkZC00NWJiLTg5N2EtYzk4NjJkMGE0YzA3XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_.jpg"	"A teacher on exchange from England is placed in an underachieving Texan school, where she coaches the children in soccer, improving their self esteem and leading to unexpected success."	""	"close up of eyes,texas,fast motion scene,slimehouse,soccer sport"	"5.5"	"10061"
"31"	"tt0112792"	"Dangerous Minds"	"R"	"['Biography', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BZjk2YjNkYTYtOTZkNy00ZmRkLWI5ODEtYzA4MTM3MzMyZjhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"An ex-Marine turned teacher struggles to connect with her students in an inner city school."	""	"teacher student relationship,ex marine,pregnancy,reference to dylan thomas,divorcee"	"6.5"	"52030"
"32"	"tt0114746"	"Twelve Monkeys"	"R"	"['Mystery', 'Sci-Fi', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BN2Y2OWU4MWMtNmIyMy00YzMyLWI0Y2ItMTcyZDc3MTdmZDU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."	""	"time travel,virus,mental institution,plague,underground"	"8.0"	"606534"
"34"	"tt0112431"	"Babe"	"G"	"['Comedy', 'Drama', 'Family']"	"https://m.media-amazon.com/images/M/MV5BYjg4ZjUzMzMtYzlmYi00YTcwLTlkOWUtYWFmY2RhNjliODQzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg"	"Babe, a pig raised by sheepdogs on a rural English farm, learns to herd sheep with a little help from Farmer Hoggett."	""	"pig,sheep,farm,sheepdog,border collie"	"6.9"	"123511"
"36"	"tt0112818"	"Dead Man Walking"	"R"	"['Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@._V1_.jpg"	"A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim&apos;s families."	""	"nun,capital punishment,solitary confinement,f rated,execution"	"7.5"	"93731"
"38"	"tt0113442"	"It Takes Two"	"PG"	"['Comedy', 'Family', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMzdhMGU0MzEtZjg1Ny00YzE5LWE0MGQtMTNiN2UwN2I5ZDBjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_.jpg"	"Alyssa and Amanda are two little girls who are identical, but complete strangers, that accidentally meet one day."	""	"mistaken identity,identity swapping,nylon stockings,child plays matchmaker,embarrassment"	"5.9"	"22377"
"39"	"tt0112697"	"Clueless"	"PG-13"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMzBmOGQ0NWItOTZjZC00ZDAxLTgyOTEtODJiYWQ2YWNiYWVjXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg"	"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school&apos;s pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other."	""	"high school,valley girl,female protagonist,makeover,popularity"	"6.9"	"207069"
"40"	"tt0112749"	"Cry, the Beloved Country"	"PG-13"	"['Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@._V1_.jpg"	"A South African preacher goes to search for his wayward son, who has committed a crime in the big city."	""	"1940s,racial tension,apartheid,south africa,remake"	"6.8"	"1837"
"41"	"tt0114279"	"Richard III"	"R"	"['Drama', 'Sci-Fi', 'War']"	"https://m.media-amazon.com/images/M/MV5BOWI3NjhhZDItNWQ2NS00Zjg0LWIzMjctNzY0MjRmNzkyYzVmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg"	"The classic Shakespearean play about the murderously scheming 15th-century king is reimagined in an alternative setting of 1930s England as clouds of fascism gather."	""	"fascist,dog,tank,battle,widow"	"7.3"	"14605"
"42"	"tt0112819"	"Dead Presidents"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNjdhZWEzMzEtMjNhZS00OThhLWFiZWUtM2EwMWU5MWE0MDA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A Vietnam vet adjusts to life after the war while trying to support his family, but the chance of a better life may involve crime and bloodshed."	""	"hood,vietnam war,1960s,black panthers,war wound"	"6.9"	"21981"
"43"	"tt0114272"	"Restoration"	"R"	"['Biography', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BZmQwODk5ZGItMDk5OS00MjU4LTgyYmUtYTBiMTFhYWM5MDY4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg"	"The exiled royal physician to King Charles II devotes himself to helping Londoners suffering from the plague, and in the process falls in love with an equally poor woman."	""	"17th century,plague,based on novel,king charles ii,historical event"	"6.6"	"9423"
"21"	"tt0113161"	"Get Shorty"	"R"	"['Comedy', 'Crime', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMjAwODYzNDY4Ml5BMl5BanBnXkFtZTcwODkwNTgzNA@@._V1_.jpg"	"A mobster travels to Hollywood to collect a debt, and discovers that the movie business is much the same as his current job."	""	"movie business,loan shark,hare krishna,cool,dark comedy"	"6.9"	"82784"
"22"	"tt0112722"	"Copycat"	"R"	"['Drama', 'Mystery', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BYWUwNDk2ZDYtNmFkMi00NjE5LWE1M2ItYTRkNTFjZDU3ZDU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_.jpg"	"An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past."	""	"serial killer,copycat killer,copycat murder,female protagonist,psychopath"	"6.6"	"58386"
"23"	"tt0112401"	"Assassins"	"R"	"['Action', 'Crime', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZWY5MGQ1NTQtNzkzNy00YTRkLTk2MjQtZTliNTJiNWZhMzk2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath&apos;s targets."	""	"female police officer uniformed,assassin,rival,gun fu,assassination"	"6.3"	"82068"
"24"	"tt0114168"	"Powder"	"PG-13"	"['Drama', 'Fantasy', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BOGUzYzNiZTItYmZlNi00ODI1LThjNTMtNjI1MTNlZDQ0OGY2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg"	"An off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit."	""	"albino,electricity,loneliness,bully,spoon"	"6.6"	"30068"
"25"	"tt0113627"	"Leaving Las Vegas"	"R"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_.jpg"	"Ben Sanderson, a Hollywood screenwriter who lost everything because of his alcoholism, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera."	""	"alcoholism,alcoholic,based on novel,prostitute,falling in love with a prostitute"	"7.5"	"121806"
"26"	"tt0114057"	"Othello"	"R"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNzVlMjhjYzctNjQ4My00OGMwLThmZTktODE4MWI3NzNkOWYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"The Moorish General Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his Lieutenant Michael Cassio, when in reality, it is all part of the scheme of a bitter Ensign named Iago."	""	"jealousy,shakespeare play,conspiracy,tragedy,italy"	"6.9"	"9607"
"27"	"tt0114011"	"Now and Then"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTM2MDQ1YjUtMGM0NC00NmFlLTljMDktZjJiNWRhMWYxOWYyXkEyXkFqcGdeQXVyNjgzMjI4ODE@._V1_.jpg"	"Four 12-year-old girls grow up together during an eventful small-town summer in 1970."	""	"1970s,year 1991,1990s,year 1970,coming of age"	"6.8"	"29363"
"28"	"tt0114117"	"Persuasion"	"PG"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BMTc5NzAwNDAyN15BMl5BanBnXkFtZTYwMjYzMDc5._V1_.jpg"	"Eight years ago, Anne Elliot rejected Frederick Wentworth, the man she loved, out of a sense of duty and obedience. Now an ignored and faded spinster, she follows her financially stricken family from their home, only to be reintroduc"	""	"lovers,captain&apos;s cabin,water,sister,sidewalk"	"7.6"	"10533"
"29"	"tt0112682"	"La cité des enfants perdus"	"R"	"['Drama', 'Fantasy', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BYjBlOGFhODEtZThmMS00OTgwLTk0MjAtNDgxNWFhY2JhYTE1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process."	""	"psychotronic film,underwater scene,slimehouse,steampunk fantasy,steampunk sci fi"	"7.5"	"67882"
"30"	"tt0115012"	"Yao a yao, yao dao wai po qiao"	"R"	"['Crime', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BODgzNGQyNjEtYTU0My00ZGY2LTg4Y2MtMWNiY2QyZGE1MGRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"A provincial boy related to a Shanghai crime family is recruited by his uncle into cosmopolitan Shanghai in the 1930s to be a servant to a ganglord&apos;s mistress."	""	"boy,timeframe 1930s"	"7.1"	"5595"
"11"	"tt0112346"	"The American President"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNjhkMmU0M2YtZDUwYi00OWE0LWI5NTktODBjNDc1M2ZlMjI4XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg"	"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It&apos;s all above-board, but &quot;politics is perception,&quot; and sparks fly anyway."	""	"president,politics,christmas,dating,reference to franklin d. roosevelt"	"6.8"	"56680"
"12"	"tt0112896"	"Dracula: Dead and Loving It"	"PG-13"	"['Comedy', 'Fantasy', 'Horror']"	"https://m.media-amazon.com/images/M/MV5BZWQ0ZDFmYzMtZGMyMi00NmYxLWE0MGYtYzM2ZGNhMTE1NTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_.jpg"	"Mel Brooks &apos; parody of the classic vampire story and its famous film adaptations."	""	"dracula,vampire,insane asylum,jonathan harker character,mina murray character"	"5.8"	"41309"
"13"	"tt0112453"	"Balto"	"G"	"['Animation', 'Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMjBhNmFlZjMtMzhlYy00NDBlLWFiMjctMmE0ZjgwOGM2MTNmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg"	"An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska."	""	"dog,nome alaska,alaska,goose,dog sled"	"7.1"	"42897"
"14"	"tt0113987"	"Nixon"	"R"	"['Biography', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg"	"A biographical story of former U.S. President Richard Nixon, from his days as a young boy, to his eventual Presidency, which ended in shame."	""	"american politics,political leader,year 1972,year 1973,alcoholic drink"	"7.1"	"30604"
"15"	"tt0112760"	"Cutthroat Island"	"PG-13"	"['Action', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BNjg0ZjIzMDYtNmUyNS00NzQxLWFhZGQtOGYzMzE0ZWEwM2UxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg"	"A female pirate and her companion race against their rivals to find a hidden island that contains a fabulous treasure."	""	"treasure,pirate,treasure map,pirate ship,sword fight"	"5.7"	"27862"
"16"	"tt0112641"	"Casino"	"R"	"['Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg"	"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite."	""	"crime epic,gambling,las vegas nevada,rise and fall,casino"	"8.2"	"503203"
"17"	"tt0114388"	"Sense and Sensibility"	"PG"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNzk1MjU3MDQyMl5BMl5BanBnXkFtZTcwNjc1OTM2MQ@@._V1_.jpg"	"Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites."	""	"based on novel,visit,title same as book,opening a door,bed"	"7.7"	"113022"
"18"	"tt0113101"	"Four Rooms"	"R"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BNDc3Y2YwMjUtYzlkMi00MTljLTg1ZGMtYzUwODljZTI1OTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Four interlocking tales that take place in a fading hotel on New Year&apos;s Eve."	""	"neo screwball comedy,anthology film,gagged woman,tied to a chair,weapon"	"6.7"	"103514"
